month,day,sched_dep_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance
12,10,1100,1258,DL,1151,N935AT,EWR,DTW,NA,488
12,10,1459,1700,EV,3260,N21537,EWR,CLT,NA,529
12,10,1223,1420,EV,3806,N15574,EWR,DAY,NA,533
12,10,2115,2348,EV,3810,N12900,EWR,ATL,NA,746
12,10,1721,1822,EV,3811,N15574,EWR,ALB,NA,143
12,10,841,1003,EV,3815,N22971,EWR,ROC,NA,246
12,10,601,716,EV,3817,N12136,EWR,BUF,NA,282
12,10,1027,1236,EV,3818,N11551,EWR,DTW,NA,488
12,10,1229,1413,EV,3825,N12900,EWR,CMH,NA,463
12,10,2159,2359,EV,3845,N13969,EWR,GSP,NA,594
12,10,1554,1810,EV,4091,N11187,EWR,IND,NA,645
12,10,652,847,EV,4099,N17984,EWR,STL,NA,872
12,10,1345,1550,EV,4100,N12163,EWR,MEM,NA,946
12,10,1325,1454,EV,4104,N18557,EWR,BNA,NA,748
12,10,2046,2224,EV,4106,N12163,EWR,GSO,NA,445
12,10,808,1025,EV,4111,N12996,EWR,CHS,NA,628
12,10,1740,1956,EV,4113,N21537,EWR,IND,NA,645
12,10,1757,1932,EV,4195,N12552,EWR,BNA,NA,748
12,10,1718,1908,EV,4202,N12552,EWR,STL,NA,872
12,10,2009,2255,EV,4204,N21129,EWR,OKC,NA,1325
12,10,2010,2130,EV,4224,N14542,EWR,MKE,NA,725
12,10,1632,1854,EV,4294,N13970,EWR,SAV,NA,708
12,10,740,942,EV,4297,N26545,EWR,DTW,NA,488
12,10,1609,1716,EV,4299,N15574,EWR,DCA,NA,199
12,10,635,849,EV,4161,N13132,EWR,MSP,NA,1008
12,10,727,930,EV,4166,N13979,EWR,GSP,NA,594
12,10,1400,1558,EV,4175,N13958,EWR,AVL,NA,583
12,10,2027,2243,EV,4176,N13566,EWR,IND,NA,645
12,10,1440,1700,EV,4181,N34110,EWR,MCI,NA,1092
12,10,1905,2035,EV,4191,N16151,EWR,BNA,NA,748
12,10,1951,2059,EV,4312,N11565,EWR,DCA,NA,199
12,10,2001,2221,EV,4321,N12172,EWR,MCI,NA,1092
12,10,2014,2242,EV,4333,N22971,EWR,TUL,NA,1215
12,10,614,800,EV,4334,N13968,EWR,CMH,NA,463
12,10,1805,2007,EV,4382,N11191,EWR,DTW,NA,488
12,10,1329,1545,EV,4395,N17984,EWR,IND,NA,645
12,10,1707,1912,EV,4411,N12996,EWR,MEM,NA,946
12,10,2129,2258,EV,4421,N16541,EWR,ORF,NA,284
12,10,1905,2106,EV,4511,N18556,EWR,CLT,NA,529
12,10,754,944,EV,4548,N14153,EWR,RDU,NA,416
12,10,1310,1448,EV,4552,N14543,EWR,GSO,NA,445
12,10,1024,1246,EV,4495,N14953,EWR,SAV,NA,708
12,10,1441,1631,EV,4596,N12922,EWR,STL,NA,872
12,10,1620,1829,EV,4352,N11107,EWR,CVG,NA,569
12,10,1930,2136,EV,4361,N22971,EWR,TYS,NA,631
12,10,800,1028,EV,4364,N12195,EWR,MCI,NA,1092
12,10,2145,2253,EV,4625,N12921,EWR,DCA,NA,199
12,10,2215,2325,EV,4565,N13955,EWR,SYR,NA,195
12,10,1211,1427,EV,4567,N12163,EWR,MCI,NA,1092
12,10,835,1025,EV,4711,N16151,EWR,STL,NA,872
12,10,1843,1950,EV,4714,N26545,EWR,BDL,NA,116
12,10,1110,1223,EV,4633,N12163,EWR,BTV,NA,266
12,10,1329,1538,EV,4687,N14105,EWR,CVG,NA,569
12,10,811,1012,EV,4691,N15555,EWR,DAY,NA,533
12,10,1656,1839,EV,4695,N14153,EWR,RDU,NA,416
12,10,2111,2303,EV,4700,N12922,EWR,CLT,NA,529
12,10,1640,1818,EV,4702,N14953,EWR,GSO,NA,445
12,10,829,1039,EV,4536,N29906,EWR,CVG,NA,569
12,10,829,1034,EV,4537,N11539,EWR,MEM,NA,946
12,10,1305,1517,EV,5207,N391CA,LGA,CLT,NA,544
12,10,1200,1340,EV,5245,N717EV,LGA,PIT,NA,335
12,10,1345,1529,EV,5259,N753EV,LGA,MSN,NA,812
12,10,1326,1524,EV,5189,N738EV,LGA,CMH,NA,479
12,10,1630,1805,EV,5293,N758EV,LGA,ORF,NA,296
12,10,1515,1643,EV,5302,N752EV,LGA,SYR,NA,198
12,10,1421,1538,EV,5712,N835AS,JFK,IAD,NA,228
12,10,600,717,EV,5716,N826AS,JFK,IAD,NA,228
12,10,1615,1834,EV,5601,N710EV,LGA,CLT,NA,544
12,10,605,724,EV,5747,N836AS,LGA,IAD,NA,229
12,10,1740,1952,EV,5678,N15555,EWR,CVG,NA,569
12,10,1246,1407,EV,5797,N11113,EWR,RIC,NA,277
12,10,1223,1351,EV,5795,N14953,EWR,PIT,NA,319
12,10,1310,1408,EV,5948,N14153,EWR,ALB,NA,143
12,10,1151,1419,FL,63,N906AT,LGA,ATL,NA,762
12,10,1236,1433,EV,4118,N13979,EWR,DTW,NA,488
12,10,755,937,EV,4125,N11548,EWR,GSO,NA,445
12,10,1027,1156,EV,4129,N13949,EWR,BNA,NA,748
12,10,1438,1541,EV,4133,N12122,EWR,PVD,NA,160
12,10,1240,1513,EV,4141,N26545,EWR,ATL,NA,746
12,10,1525,1720,MQ,2840,N517MQ,LGA,STL,NA,888
12,10,1320,1520,MQ,2789,N9EAMQ,LGA,CLT,NA,544
12,10,1659,1857,EV,4640,N27200,EWR,DAY,NA,533
12,10,1543,1752,EV,4667,N17185,EWR,MSP,NA,1008
12,10,2119,2309,EV,4672,N11565,EWR,STL,NA,872
12,10,1500,1805,MQ,3072,N6EAMQ,JFK,TPA,NA,1005
12,10,1450,1650,MQ,3199,N526MQ,LGA,CLT,NA,544
12,10,1500,1740,MQ,3202,N650MQ,JFK,IND,NA,665
12,10,1135,1330,MQ,3281,N502MQ,LGA,CMH,NA,479
12,10,1725,2045,VX,169,N628VA,EWR,LAX,NA,2454
12,10,1729,2115,VX,193,N639VA,EWR,SFO,NA,2565
12,10,1315,1445,WN,2868,N709SW,EWR,BNA,NA,748
12,10,1215,1445,WN,332,N401WN,EWR,DEN,NA,1605
12,10,1630,1935,WN,1289,N790SW,EWR,HOU,NA,1411
12,10,1245,1555,WN,1428,N935WN,EWR,HOU,NA,1411
12,10,1205,1330,WN,483,N401WN,EWR,MDW,NA,711
12,10,705,850,WN,1352,NA,EWR,STL,NA,872
12,10,1725,1915,WN,3069,N935WN,EWR,STL,NA,872
12,10,1645,1815,WN,1104,N8305E,LGA,MDW,NA,725
12,10,1250,1415,WN,144,N758SW,LGA,MKE,NA,738
12,10,1245,1435,WN,1880,N794SW,LGA,STL,NA,888
12,10,1150,1406,YV,2885,N930LR,LGA,CLT,NA,544
12,10,1637,1800,YV,3771,N514MJ,LGA,IAD,NA,229
12,10,1100,1210,MQ,3230,N6EAMQ,JFK,DCA,NA,213
12,10,1945,2130,MQ,3374,N816MQ,JFK,RDU,NA,427
12,10,1105,1242,EV,5273,N710EV,LGA,PIT,NA,335
12,10,1355,1550,MQ,3340,N507MQ,LGA,DTW,NA,502
12,10,1205,1350,MQ,3404,N534MQ,LGA,RDU,NA,431
12,10,1455,1625,MQ,3425,N3AEMQ,JFK,DCA,NA,213
12,10,1520,1700,MQ,3493,N808MQ,LGA,CLE,NA,419
12,10,1259,1454,MQ,3388,N824MQ,LGA,CMH,NA,479
12,10,1710,1910,MQ,3530,N814MQ,LGA,DTW,NA,502
12,10,805,945,MQ,3531,N849MQ,LGA,RDU,NA,431
12,10,1615,1800,MQ,3301,N515MQ,LGA,RDU,NA,431
12,10,1355,1535,MQ,3305,N832MQ,LGA,RDU,NA,431
12,10,1220,1350,MQ,3461,N853MQ,LGA,BNA,NA,764
12,10,1020,1205,MQ,3466,N834MQ,LGA,RDU,NA,431
12,10,1500,1730,MQ,3669,N512MQ,LGA,ATL,NA,762
12,10,1215,1445,MQ,3670,N522MQ,LGA,ATL,NA,762
12,10,1000,1135,MQ,3675,N806MQ,LGA,BNA,NA,764
12,10,1520,1750,MQ,3553,N535MQ,LGA,XNA,NA,1147
12,10,859,1104,MQ,3565,N520MQ,LGA,CLT,NA,544
12,10,1005,1155,MQ,3572,N827MQ,LGA,CLE,NA,419
12,10,1930,2130,MQ,3573,N827MQ,LGA,CMH,NA,479
12,10,2100,2225,MQ,3660,N505MQ,LGA,BNA,NA,764
12,10,1625,1755,MQ,3748,N532MQ,EWR,ORD,NA,719
12,10,1055,1250,MQ,3689,N508MQ,LGA,DTW,NA,502
12,10,1600,1730,MQ,3734,N514MQ,LGA,BNA,NA,764
12,10,1425,1625,MQ,3588,N520MQ,LGA,MSP,NA,1020
12,10,1030,1155,MQ,3611,N519MQ,EWR,ORD,NA,719
12,10,1155,1355,MQ,3616,N510MQ,LGA,MSP,NA,1020
12,10,820,940,MQ,3370,N817MQ,JFK,DCA,NA,213
12,10,758,1139,UA,1246,NA,EWR,SFO,NA,2565
12,10,1010,1147,UA,1681,NA,EWR,ORD,NA,719
12,10,1232,1338,UA,252,NA,EWR,BOS,NA,200
12,10,1355,1456,UA,256,NA,EWR,BOS,NA,200
12,10,946,1313,UA,297,NA,EWR,LAX,NA,2454
12,10,1448,1758,UA,429,NA,LGA,IAH,NA,1416
12,10,1203,1504,UA,488,NA,EWR,IAH,NA,1400
12,10,1400,1531,UA,643,NA,EWR,ORD,NA,719
12,10,1529,1635,UA,646,NA,EWR,BOS,NA,200
12,10,845,1202,UA,652,NA,EWR,IAH,NA,1400
12,10,900,1036,UA,685,NA,LGA,ORD,NA,733
12,10,1800,1942,UA,691,NA,LGA,ORD,NA,733
12,10,1720,2023,UA,700,NA,EWR,IAH,NA,1400
12,10,1500,1641,UA,1048,NA,LGA,ORD,NA,733
12,10,1355,1715,US,686,NA,EWR,PHX,NA,2133
12,10,1130,1332,US,707,NA,LGA,CLT,NA,544
12,10,1459,1654,US,721,NA,EWR,CLT,NA,529
12,10,1315,1506,US,802,NA,EWR,CLT,NA,529
12,10,1705,1909,US,894,NA,LGA,CLT,NA,544
12,10,1345,1553,US,1802,NA,JFK,CLT,NA,541
12,10,1450,1649,US,1995,NA,LGA,CLT,NA,544
12,10,1259,1501,US,2056,NA,LGA,CLT,NA,544
12,10,600,701,US,2134,NA,LGA,BOS,NA,184
12,10,900,1016,US,2140,NA,LGA,BOS,NA,184
12,10,1100,1210,US,2144,NA,LGA,BOS,NA,184
12,10,1300,1410,US,2148,NA,LGA,BOS,NA,184
12,10,800,915,US,2171,NA,LGA,DCA,NA,214
12,10,900,1023,US,2173,NA,LGA,DCA,NA,214
12,10,1000,1120,US,2175,NA,LGA,DCA,NA,214
12,10,1100,1214,US,2177,NA,LGA,DCA,NA,214
12,10,1400,1515,US,2183,NA,LGA,DCA,NA,214
12,10,1500,1619,US,2185,NA,LGA,DCA,NA,214
12,10,1600,1719,US,2187,NA,LGA,DCA,NA,214
12,10,1700,1856,US,632,NA,EWR,CLT,NA,529
12,11,500,651,US,1895,N561UW,EWR,CLT,96,529
12,11,515,814,UA,1014,N77295,EWR,IAH,228,1400
12,11,545,832,UA,440,N577UA,LGA,IAH,218,1416
12,11,540,850,AA,2243,N5CCAA,JFK,MIA,152,1089
12,11,550,1027,B6,939,N606JB,JFK,BQN,197,1576
12,11,600,915,AA,1103,N3DRAA,LGA,DFW,252,1389
12,11,600,717,EV,5716,N833AS,JFK,IAD,53,228
12,11,600,701,US,2134,N770UW,LGA,BOS,37,184
12,11,600,755,DL,731,N366NB,LGA,DTW,99,502
12,11,600,659,US,2167,N749US,LGA,DCA,48,214
12,11,600,905,AA,1175,N3DVAA,LGA,MIA,157,1096
12,11,600,856,B6,371,N605JB,LGA,FLL,173,1076
12,11,600,835,DL,904,N340NW,LGA,ATL,136,762
12,11,600,825,WN,1716,N917WN,LGA,ATL,134,762
12,11,605,814,DL,1919,N975DL,LGA,MSP,170,1020
12,11,600,658,US,1833,N945UW,LGA,PHL,34,96
12,11,600,745,AA,301,N3DBAA,LGA,ORD,137,733
12,11,600,846,B6,583,N594JB,JFK,MCO,149,944
12,11,600,933,UA,303,N502UA,JFK,SFO,365,2586
12,11,600,931,UA,1668,N12221,EWR,SFO,354,2565
12,11,601,716,EV,3817,N22971,EWR,BUF,61,282
12,11,559,718,EV,6177,N13979,EWR,IAD,51,212
12,11,605,724,EV,5747,N820AS,LGA,IAD,57,229
12,11,604,838,EV,4137,N13202,EWR,ATL,126,746
12,11,559,735,UA,1153,N13248,EWR,ORD,141,719
12,11,611,912,B6,601,N627JB,JFK,FLL,158,1069
12,11,611,1055,B6,1403,N746JB,JFK,SJU,203,1598
12,11,614,800,EV,4334,N14953,EWR,CMH,93,463
12,11,615,845,MQ,3550,N515MQ,LGA,ATL,131,762
12,11,610,820,EV,4199,N14568,EWR,CLT,105,529
12,11,615,935,WN,16,N732SW,EWR,HOU,246,1411
12,11,615,918,UA,1701,N73270,EWR,FLL,164,1065
12,11,615,818,US,1989,N554UW,EWR,CLT,104,529
12,11,615,817,US,1899,N183UW,JFK,CLT,99,541
12,11,615,852,DL,479,N372DA,JFK,ATL,121,760
12,11,625,735,B6,2180,N206JB,EWR,BOS,41,200
12,11,605,730,WN,485,N387SW,EWR,MDW,132,711
12,11,630,919,B6,1099,N589JB,LGA,MCO,149,950
12,11,630,938,B6,929,N595JB,JFK,RSW,179,1074
12,11,625,750,WN,1360,N8321D,LGA,MDW,134,725
12,11,630,815,AA,303,N3DEAA,LGA,ORD,136,733
12,11,630,935,UA,1454,N39726,LGA,IAH,230,1416
12,11,630,851,EV,4393,N25134,EWR,IND,126,645
12,11,630,852,EV,4122,N14904,EWR,SDF,136,642
12,11,630,835,US,2052,N560UW,EWR,CLT,96,529
12,11,635,929,B6,525,N506JB,JFK,TPA,163,1005
12,11,630,900,DL,575,N325NB,EWR,ATL,124,746
12,11,630,830,MQ,2810,N531MQ,LGA,DTW,97,502
12,11,635,930,UA,1148,N76503,EWR,TPA,157,997
12,11,635,943,UA,1299,N17229,EWR,RSW,179,1068
12,11,639,944,UA,785,N556UA,EWR,LAX,342,2454
12,11,635,849,EV,4161,N17108,EWR,MSP,168,1008
12,11,610,915,AA,1205,N5DFAA,EWR,MIA,152,1085
12,11,640,805,WN,1121,N225WN,LGA,MKE,128,738
12,11,630,742,UA,371,N823UA,EWR,BOS,40,200
12,11,645,820,EV,4993,N744EV,LGA,PIT,64,335
12,11,645,955,AA,1107,N3EPAA,LGA,DFW,228,1389
12,11,645,907,B6,675,N584JB,JFK,MSY,195,1182
12,11,600,810,EV,4150,N13992,EWR,CVG,114,569
12,11,650,1022,UA,1495,N24212,EWR,SFO,364,2565
12,11,655,832,UA,681,N803UA,EWR,ORD,141,719
12,11,650,916,UA,1729,N73256,EWR,DEN,258,1605
12,11,700,850,AA,305,N568AA,LGA,ORD,142,733
12,11,655,921,UA,343,N514UA,LGA,DEN,254,1620
12,11,700,1015,B6,23,N775JB,JFK,LAX,356,2475
12,11,655,804,B6,318,N178JB,JFK,BOS,39,187
12,11,700,845,B6,905,N564JB,JFK,ORD,144,740
12,11,640,1003,UA,398,N510UA,JFK,LAX,346,2475
12,11,700,808,US,2136,N948UW,LGA,BOS,37,184
12,11,655,940,AA,1263,N3GUAA,JFK,LAS,325,2248
12,11,656,1145,DL,2275,N3758Y,JFK,SJU,199,1598
12,11,659,854,EV,4099,N21537,EWR,STL,169,872
12,11,703,914,EV,4155,N11194,EWR,GRR,151,605
12,11,705,1156,B6,3,N784JB,JFK,SJU,209,1598
12,11,700,1029,DL,2421,N378DA,JFK,SLC,293,1990
12,11,659,945,DL,1547,N912DE,LGA,ATL,130,762
12,11,700,837,UA,1051,N24706,LGA,ORD,137,733
12,11,700,1035,DL,472,N704X,JFK,LAX,331,2475
12,11,630,830,MQ,3599,N6EAMQ,LGA,MSP,162,1020
12,11,700,1040,DL,430,N707TW,JFK,SFO,351,2586
12,11,700,1011,DL,1879,N329NB,LGA,FLL,170,1076
12,11,700,809,US,2169,N762US,LGA,DCA,46,214
12,11,635,803,EV,4422,N12195,EWR,PIT,70,319
12,11,710,840,B6,2702,N794JB,JFK,BUF,64,301
12,11,710,1025,AA,2279,N3BCAA,LGA,MIA,165,1096
12,11,650,955,AA,2493,N623AA,JFK,MCO,146,944
12,11,705,850,WN,1352,N354SW,EWR,STL,162,872
12,11,708,1014,UA,1077,N29717,EWR,MIA,161,1085
12,11,730,1105,VX,183,N844VA,EWR,SFO,366,2565
12,11,715,905,WN,2606,N7746C,LGA,STL,160,888
12,11,715,918,DL,831,N357NW,LGA,DTW,95,502
12,11,720,1030,UA,1456,N76526,LGA,IAH,222,1416
12,11,729,845,EV,4233,N16951,EWR,BTV,45,266
12,11,720,832,UA,424,N424UA,EWR,BOS,41,200
12,11,720,1045,AA,1345,N5EKAA,JFK,MIA,165,1089
12,11,721,945,UA,390,N440UA,EWR,MSY,178,1167
12,11,730,1040,AA,29,N3FNAA,LGA,PBI,159,1035
12,11,720,855,WN,1975,N924WN,EWR,BNA,135,748
12,11,730,1110,VX,11,N846VA,JFK,SFO,361,2586
12,11,710,844,EV,4522,N11548,EWR,BNA,144,748
12,11,725,1002,B6,677,N304JB,JFK,JAX,140,828
12,11,727,930,EV,4166,N14542,EWR,GSP,106,594
12,11,729,1020,B6,461,N768JB,LGA,PBI,159,1035
12,11,730,1050,AA,33,N328AA,JFK,LAX,360,2475
12,11,730,1018,UA,700,N667UA,EWR,IAH,217,1400
12,11,730,1035,WN,20,N729SW,LGA,HOU,247,1428
12,11,730,1040,AA,1381,N426AA,EWR,DFW,236,1372
12,11,730,1220,B6,1289,N603JB,EWR,SJU,203,1608
12,11,741,1046,UA,450,N845UA,EWR,DFW,229,1372
12,11,740,942,EV,4297,N16541,EWR,DTW,101,488
12,11,715,940,MQ,3547,N514MQ,LGA,XNA,201,1147
12,11,745,933,9E,2935,N604LR,JFK,PIT,74,340
12,11,737,921,B6,885,N193JB,JFK,RDU,82,427
12,11,745,1043,B6,1717,N526JB,LGA,TPA,160,1010
12,11,745,1015,DL,807,N977AT,EWR,ATL,119,746
12,11,740,925,AA,307,N3GPAA,LGA,ORD,139,733
12,11,745,1056,DL,2395,N302NB,LGA,PBI,165,1035
12,11,746,1050,B6,163,N793JB,JFK,SRQ,171,1041
12,11,745,1102,DL,440,N721TW,JFK,SEA,345,2422
12,11,745,1040,MQ,3066,N535MQ,JFK,TPA,157,1005
12,11,745,1100,AA,1111,N3JFAA,LGA,DFW,240,1389
12,11,700,1025,VX,399,N626VA,JFK,LAX,372,2475
12,11,750,1255,AA,936,N5FLAA,JFK,STT,206,1623
12,11,748,1108,UA,657,N477UA,EWR,PDX,356,2434
12,11,800,1111,B6,1511,N655JB,EWR,RSW,176,1068
12,11,755,1110,DL,874,N311US,LGA,MIA,161,1096
12,11,751,928,UA,279,N449UA,EWR,ORD,133,719
12,11,800,938,UA,331,N819UA,LGA,ORD,135,733
12,11,729,1045,UA,1455,N36469,EWR,LAX,353,2454
12,11,752,1046,UA,1592,N76516,EWR,MCO,155,937
12,11,800,1010,9E,2916,N299PQ,JFK,DTW,97,509
12,11,800,1034,9E,2924,N931XJ,JFK,MSY,201,1182
12,11,800,945,MQ,2809,N9EAMQ,LGA,STL,158,888
12,11,754,1054,UA,1115,N37408,EWR,TPA,158,997
12,11,800,907,US,2138,N957UW,LGA,BOS,38,184
12,11,759,1034,DL,2457,N316NB,LGA,MSY,202,1183
12,11,755,925,WN,398,N735SA,EWR,MDW,130,711
12,11,756,959,US,1733,N169UW,LGA,CLT,107,544
12,11,800,1115,AA,2267,N3KMAA,LGA,MIA,167,1096
12,11,800,1115,DL,2190,N969DL,JFK,MIA,159,1089
12,11,758,1139,UA,1246,N39416,EWR,SFO,362,2565
12,11,805,1111,DL,2017,N307DQ,JFK,TPA,160,1005
12,11,759,1037,DL,2047,N614DL,LGA,ATL,132,762
12,11,759,1027,EV,4364,N27152,EWR,MCI,201,1092
12,11,800,1103,DL,382,N931DL,LGA,TPA,163,1010
12,11,637,814,EV,4424,N11535,EWR,RDU,81,416
12,11,749,1236,UA,1216,N36272,EWR,SJU,194,1608
12,11,800,915,US,2171,N756US,LGA,DCA,51,214
12,11,800,1103,DL,425,N723TW,JFK,MCO,151,944
12,11,754,944,EV,4548,N14162,EWR,RDU,80,416
12,11,759,1004,B6,1273,N216JB,JFK,CHS,110,636
12,11,800,1142,UA,397,N505UA,JFK,SFO,357,2586
12,11,810,954,EV,5463,N717EV,LGA,BNA,133,764
12,11,806,1035,UA,561,N558UA,LGA,DEN,254,1620
12,11,805,1304,AA,1357,N5FRAA,JFK,SJU,207,1598
12,11,811,1106,B6,1783,N612JB,JFK,MCO,154,944
12,11,805,945,MQ,3531,N812MQ,LGA,RDU,83,431
12,11,812,1034,EV,4407,N11127,EWR,OMA,199,1134
12,11,815,1114,DL,2596,N6704Z,JFK,LAS,329,2248
12,11,815,953,9E,4213,N926XJ,LGA,RIC,63,292
12,11,800,1135,AA,59,N348AA,JFK,SFO,354,2586
12,11,815,1123,B6,281,N228JB,JFK,HOU,245,1428
12,11,755,937,EV,4125,N11547,EWR,GSO,83,445
12,11,815,1035,9E,2921,N605LR,JFK,MSP,170,1029
12,11,809,1026,EV,4111,N15574,EWR,CHS,100,628
12,11,820,940,MQ,3370,N813MQ,JFK,DCA,49,213
12,11,825,939,9E,2901,N934XJ,JFK,BOS,40,187
12,11,822,1142,UA,1626,N38727,EWR,SAN,351,2425
12,11,829,1034,EV,4537,N14916,EWR,MEM,183,946
12,11,820,1021,US,409,N660AW,EWR,CLT,103,529
12,11,825,953,9E,2912,N930XJ,JFK,DCA,60,213
12,11,830,1115,DL,914,N327NB,LGA,DEN,263,1620
12,11,830,1030,MQ,3407,N505MQ,LGA,CMH,89,479
12,11,825,1005,MQ,3272,N844MQ,LGA,CLE,88,419
12,11,823,1201,UA,1043,N33292,EWR,PHX,340,2133
12,11,754,911,B6,1307,N247JB,JFK,IAD,54,228
12,11,829,1028,B6,219,N274JB,JFK,CLT,102,541
12,11,825,1010,MQ,3363,N814MQ,JFK,RDU,86,427
12,11,825,1029,US,1831,N155UW,JFK,CLT,98,541
12,11,832,1129,B6,27,N583JB,EWR,MCO,151,937
12,11,823,1016,EV,4169,N11565,EWR,CMH,93,463
12,11,830,1153,UA,443,N597UA,JFK,LAX,351,2475
12,11,830,1105,DL,433,N3730B,JFK,ATL,121,760
12,11,830,1037,DL,2119,N320US,LGA,MSP,161,1020
12,11,840,1156,UA,1496,N54711,EWR,SNA,368,2434
12,11,835,1051,EV,4945,N710EV,LGA,CLT,106,544
12,11,840,1026,9E,2926,N927XJ,JFK,ORD,139,740
12,11,841,1010,EV,4409,N15572,EWR,RIC,64,277
12,11,842,1141,B6,1025,N657JB,JFK,TPA,161,1005
12,11,845,1053,US,2071,N713UW,LGA,CLT,106,544
12,11,850,1228,B6,15,N821JB,JFK,SFO,369,2586
12,11,800,910,AA,84,N3ARAA,JFK,BOS,48,187
12,11,838,951,UA,676,N574UA,EWR,BOS,40,200
12,11,835,1025,EV,4711,N12122,EWR,STL,165,872
12,11,830,1037,DL,517,N353NB,EWR,MSP,160,1008
12,11,845,1202,UA,652,N482UA,EWR,IAH,220,1400
12,11,847,1211,UA,653,N849UA,EWR,LAX,347,2454
12,11,845,1155,UA,1025,N35271,LGA,IAH,218,1416
12,11,850,1035,AA,313,N599AA,LGA,ORD,136,733
12,11,849,1210,B6,795,N796JB,JFK,AUS,249,1521
12,11,855,1100,MQ,3478,N806MQ,LGA,DTW,98,502
12,11,850,1132,UA,1643,N19136,EWR,DEN,240,1605
12,11,855,1131,F9,509,N214FR,LGA,DEN,251,1620
12,11,850,1213,UA,1581,N37456,EWR,SEA,347,2402
12,11,900,1016,US,2140,N950UW,LGA,BOS,39,184
12,11,900,1022,B6,586,N524JB,JFK,ROC,64,264
12,11,900,1350,DL,2444,N718TW,JFK,SJU,199,1598
12,11,859,1104,MQ,3565,N512MQ,LGA,CLT,105,544
12,11,854,1235,UA,1289,N37252,EWR,SFO,362,2565
12,11,859,1143,DL,1747,N3732J,LGA,ATL,129,762
12,11,900,1036,UA,685,N838UA,LGA,ORD,135,733
12,11,900,1023,US,2173,N710UW,LGA,DCA,48,214
12,11,900,1220,AA,2335,N3BHAA,LGA,MIA,166,1096
12,11,900,1210,B6,189,N570JB,JFK,SAN,352,2446
12,11,900,1133,DL,651,N979AT,EWR,ATL,123,746
12,11,900,1030,EV,5220,N608QX,LGA,ROC,53,254
12,11,900,1220,AA,1121,N3CEAA,LGA,DFW,243,1389
12,11,900,1034,UA,1030,N75854,EWR,ORD,129,719
12,11,905,1225,VX,161,N839VA,EWR,LAX,350,2454
12,11,900,1225,AA,1,N319AA,JFK,LAX,363,2475
12,11,905,1024,B6,208,N296JB,JFK,PWM,47,273
12,11,900,1206,B6,1701,N558JB,JFK,FLL,163,1069
12,11,830,1005,MQ,3433,N534MQ,LGA,BNA,133,764
12,11,900,1214,DL,970,N360NB,LGA,FLL,161,1076
12,11,905,1115,DL,181,N353NW,LGA,DTW,99,502
12,11,905,1133,FL,275,N919AT,LGA,ATL,127,762
12,11,910,1025,B6,1634,N346JB,JFK,BTV,48,266
12,11,915,1056,EV,5337,N758EV,LGA,ORF,51,296
12,11,908,1204,B6,653,N648JB,JFK,PBI,163,1028
12,11,854,1207,UA,1296,N38446,EWR,PBI,157,1023
12,11,910,1235,AA,1085,N5CHAA,JFK,MIA,164,1089
12,11,829,1055,EV,4419,N14204,EWR,XNA,212,1131
12,11,915,1123,9E,3301,N908XJ,EWR,DTW,100,488
12,11,800,954,9E,2932,N913XJ,JFK,RDU,83,427
12,11,920,1201,9E,4065,N8976E,LGA,SDF,126,659
12,11,811,1012,EV,4691,N14558,EWR,DAY,107,533
12,11,921,1235,B6,223,N703JB,JFK,LAX,350,2475
12,11,917,1226,UA,1170,N38268,EWR,FLL,166,1065
12,11,920,1245,VX,407,N636VA,JFK,LAX,355,2475
12,11,930,1237,B6,271,N665JB,LGA,FLL,166,1076
12,11,839,1007,EV,5814,N13908,EWR,PIT,66,319
12,11,930,1221,B6,199,N629JB,LGA,MCO,152,950
12,11,829,1039,EV,4638,N22971,EWR,CVG,111,569
12,11,928,1042,UA,384,N818UA,EWR,BOS,40,200
12,11,845,1106,EV,4087,N14998,EWR,IND,125,645
12,11,841,1003,EV,3815,N14168,EWR,ROC,54,246
12,11,930,1535,HA,51,N381HA,JFK,HNL,637,4983
12,11,930,1527,UA,15,N59053,EWR,HNL,602,4963
12,11,930,1236,DL,1885,N955DL,LGA,MCO,146,950
12,11,936,1052,B6,116,N306JB,JFK,SYR,53,209
12,11,925,1305,WN,2166,N7739A,EWR,AUS,255,1504
12,11,935,1115,WN,876,N466WN,LGA,MDW,131,725
12,11,929,1242,UA,446,N465UA,EWR,MIA,165,1085
12,11,900,1227,DL,422,N710TW,JFK,LAX,344,2475
12,11,840,1115,MQ,3419,N502MQ,LGA,ATL,136,762
12,11,945,1130,AA,317,N3HFAA,LGA,ORD,137,733
12,11,945,1300,AA,1223,N542AA,EWR,DFW,231,1372
12,11,925,1106,9E,2906,N292PQ,JFK,BUF,71,301
12,11,942,1154,EV,5796,N12924,EWR,CLT,103,529
12,11,945,1235,VX,251,N836VA,JFK,LAS,328,2248
12,11,955,1217,9E,4060,N8972E,LGA,DAY,106,549
12,11,947,1430,B6,403,N556JB,JFK,SJU,201,1598
12,11,949,1237,B6,483,N705JB,JFK,MCO,154,944
12,11,955,1230,MQ,3644,N542MQ,LGA,ATL,136,762
12,11,1000,1143,EV,5208,N391CA,LGA,RIC,58,292
12,11,950,1115,WN,218,N712SW,LGA,MKE,126,738
12,11,1000,1135,MQ,3675,N849MQ,LGA,BNA,152,764
